application_id,customer_id,pincode,applied_amount,loan_type,loan_start_date,income,occupation,status,successful_payments,delayed_payments,total_payments,interest_rate,tenure_months,npa_flag
9021,9892,122031,211000.0,Education,2019-03-29,439276,Business Owner,Inquired,44,13,57,12.36,120,0
9022,1439,122031,554000.0,Personal,2022-12-31,1090871,Salaried,Defaulted (NPA),82,8,90,16.67,96,1
9023,8788,122031,726000.0,Home,2019-04-18,627765,Business Owner,Closed,29,6,35,8.52,18,0
9024,4696,122031,334000.0,Gold,2022-03-17,446438,Self-Employed,Closed,92,1,93,13.39,48,0
9025,441,122031,794000.0,Personal,2021-04-25,943527,Business Owner,Approved,80,19,99,15.18,12,0
9026,3531,122031,594000.0,Home,2023-03-22,212025,Business Owner,Ongoing,28,1,29,8.28,96,0
9027,5062,122031,423000.0,Home,2021-10-03,908487,Self-Employed,Closed,58,7,65,9.9,60,0
9028,4032,122031,347000.0,Home,2024-03-06,889163,Salaried,Ongoing,42,13,55,18.19,84,0
9029,4449,122031,391000.0,MSME,2021-07-15,350325,Business Owner,Inquired,34,8,42,13.3,6,0
9030,6563,122031,423000.0,Home,2022-03-11,260063,Self-Employed,Rejected,69,1,70,16.35,12,0
9031,2006,122031,557000.0,Personal,2019-05-31,396650,Salaried,Approved,88,5,93,16.37,48,0
9032,7997,122031,185000.0,Home,2022-02-07,1031543,Self-Employed,Closed,85,11,96,11.34,84,0
9033,4649,122031,356000.0,Home,2023-12-17,252930,Salaried,Approved,27,3,30,15.76,60,0
9034,9286,122031,203000.0,Home,2023-09-25,760439,Business Owner,Ongoing,44,12,56,17.18,12,0
9035,11509,122031,665000.0,Personal,2022-02-15,920070,Salaried,Approved,43,2,45,7.68,120,0
9036,5282,122031,375000.0,Personal,2020-04-21,495961,Salaried,Closed,92,2,94,7.77,84,0
9037,10600,122031,471000.0,Education,2022-10-30,736378,Retired,Approved,59,4,63,16.4,60,0
9038,3435,122031,539000.0,Home,2022-06-02,670330,Business Owner,Ongoing,75,1,76,11.37,72,0
9039,9627,122031,382000.0,Personal,2022-05-19,446553,Salaried,Approved,38,7,45,12.69,6,0
9040,7346,122031,178000.0,Home,2021-09-15,588532,Self-Employed,Approved,74,19,93,10.67,36,0
9041,2664,122031,494000.0,Personal,2025-01-20,1905446,Salaried,Closed,63,10,73,17.32,6,0
9042,2135,122031,426000.0,Home,2019-11-15,3093772,Self-Employed,Ongoing,47,0,47,11.59,120,0
9043,8245,122031,381000.0,MSME,2024-12-01,1269546,Salaried,Closed,30,5,35,16.23,96,0
9044,11758,122031,574000.0,Asset,2020-04-05,1087966,Salaried,Approved,80,11,91,12.86,24,0
9045,7567,122031,193000.0,Asset,2023-04-01,369913,Retired,Approved,35,7,42,14.69,72,0
9046,8873,122031,787000.0,Personal,2023-12-10,2913577,Salaried,Closed,76,6,82,14.36,18,0
9047,2717,122031,824000.0,Education,2022-02-07,643677,Business Owner,Approved,23,12,35,14.03,18,0
9048,11382,122031,422000.0,Asset,2020-08-06,621571,Business Owner,Ongoing,13,4,17,9.74,12,0
9049,12000,122031,672000.0,Personal,2021-10-30,586543,Retired,Ongoing,45,5,50,13.06,72,0
9050,2020,122031,288000.0,Home,2021-08-22,263735,Student,Approved,9,2,11,14.08,120,0
9051,7900,122031,172000.0,Education,2021-09-15,1594449,Business Owner,Approved,26,7,33,13.33,84,0
9052,3743,122031,677000.0,Home,2024-09-01,1236934,Salaried,Closed,70,4,74,16.04,84,0
9053,9905,122031,515000.0,Personal,2024-05-25,1011679,Retired,Closed,39,6,45,15.98,36,0
9054,1998,122031,494000.0,Home,2019-08-30,1797678,Salaried,Closed,16,6,22,15.94,18,0
9055,6633,122031,262000.0,Home,2021-11-13,827952,Self-Employed,Rejected,67,0,67,12.87,36,0
9056,730,122031,232000.0,Personal,2021-06-27,3186203,Business Owner,Approved,3,1,4,10.52,60,0
9057,11133,122031,287000.0,Home,2023-12-31,1116757,Student,Approved,65,26,91,17.49,84,0
9058,9587,122031,552000.0,Gold,2023-04-07,203304,Salaried,Approved,58,5,63,12.27,6,0
9059,3400,122031,623000.0,Gold,2024-09-02,2992432,Salaried,Closed,49,20,69,14.99,48,0
9060,1846,122031,697000.0,MSME,2021-12-06,475561,Retired,Rejected,61,8,69,14.19,60,0
9061,10607,122031,411000.0,Personal,2019-08-30,843053,Self-Employed,Ongoing,58,7,65,14.35,6,0
9062,12120,122031,193000.0,Personal,2021-10-28,551032,Self-Employed,Ongoing,73,24,97,8.26,12,0
9063,11494,122031,413000.0,Home,2019-07-29,468583,Self-Employed,Approved,72,21,93,17.06,18,0
9064,5691,122031,302000.0,Home,2020-11-17,481141,Self-Employed,Closed,65,17,82,17.13,96,0
9065,11456,122031,529000.0,Home,2020-04-01,453988,Salaried,Approved,47,4,51,10.94,48,0
9066,7171,122031,254000.0,Gold,2019-10-15,4048977,Student,Closed,83,14,97,9.13,36,0
9067,6242,122031,332000.0,MSME,2019-02-14,893894,Self-Employed,Ongoing,31,18,49,16.18,72,0
9068,11155,122031,580000.0,Asset,2024-01-13,717612,Self-Employed,Ongoing,16,1,17,7.88,120,0
9069,5012,122031,561000.0,Personal,2024-10-18,607060,Student,Inquired,41,21,62,12.37,18,0
9070,8855,122031,417000.0,Personal,2019-10-27,4723771,Business Owner,Ongoing,40,19,59,14.27,84,0
9071,11210,122031,441000.0,MSME,2024-05-11,453454,Business Owner,Approved,47,24,71,16.42,120,0
9072,2724,122031,421000.0,Home,2023-03-25,651870,Self-Employed,Approved,67,2,69,16.81,24,0
9073,5641,122031,359000.0,Asset,2023-09-15,965883,Self-Employed,Approved,80,11,91,15.87,48,0
9074,5491,122031,406000.0,Personal,2020-08-24,468761,Self-Employed,Rejected,18,0,18,16.02,18,0
9075,11767,122031,216000.0,Home,2022-12-12,3361714,Business Owner,Defaulted (NPA),4,1,5,8.74,60,1
9076,2171,122031,274000.0,MSME,2022-05-02,909987,Salaried,Closed,39,1,40,17.8,72,0
9077,6764,122031,214000.0,MSME,2023-03-28,438412,Salaried,Approved,85,2,87,15.08,84,0
9078,9411,122031,630000.0,Personal,2023-02-01,281525,Salaried,Rejected,33,9,42,11.68,72,0
9079,9842,122031,570000.0,Home,2019-09-24,3829653,Salaried,Ongoing,5,0,5,10.57,72,0
9080,4470,122031,448000.0,MSME,2023-03-09,466378,Salaried,Closed,39,3,42,14.5,72,0
9081,11881,122031,165000.0,MSME,2020-06-29,1410346,Self-Employed,Closed,25,16,41,10.71,12,0
9082,976,122031,372000.0,Home,2020-04-18,413741,Salaried,Defaulted (NPA),80,9,89,12.74,48,1
9083,3920,122031,225000.0,Personal,2023-08-03,318493,Salaried,Approved,87,12,99,18.33,72,0
9084,6396,122031,539000.0,Asset,2023-04-08,2421219,Salaried,Closed,9,2,11,16.57,84,0
9085,10617,122031,214000.0,Education,2024-04-20,870830,Salaried,Closed,80,20,100,7.65,72,0
9086,10322,122031,882000.0,Home,2022-09-07,1043668,Business Owner,Closed,64,31,95,8.16,48,0
9087,11256,122031,387000.0,Education,2023-06-20,533950,Salaried,Closed,37,11,48,17.68,36,0
9088,6759,122031,430000.0,Home,2022-03-20,278207,Self-Employed,Approved,47,25,72,13.86,96,0
9089,9139,122031,346000.0,Personal,2021-12-30,349346,Student,Closed,38,17,55,14.63,24,0
9090,3315,122031,392000.0,Personal,2024-06-22,1093032,Salaried,Rejected,68,18,86,8.09,48,0
9091,11735,122031,350000.0,Asset,2019-06-03,257963,Self-Employed,Approved,39,6,45,15.01,36,0
9092,115,122031,581000.0,Home,2023-09-20,233305,Salaried,Closed,35,15,50,11.68,12,0
9093,10590,122031,427000.0,Home,2021-02-19,347791,Self-Employed,Closed,18,1,19,18.33,96,0
9094,10004,122031,610000.0,MSME,2022-07-15,225214,Salaried,Ongoing,64,30,94,8.11,120,0
9095,11233,122031,680000.0,Personal,2022-11-08,929329,Business Owner,Rejected,44,18,62,15.7,72,0
9096,11741,122031,775000.0,Personal,2019-09-03,311368,Salaried,Approved,46,7,53,10.5,96,0
9097,9828,122031,452000.0,Home,2020-08-12,2108925,Self-Employed,Closed,29,15,44,11.57,72,0
9098,11465,122031,387000.0,Gold,2022-05-13,1024990,Business Owner,Approved,47,9,56,15.16,18,0
9099,2309,122031,492000.0,MSME,2022-03-04,958970,Business Owner,Inquired,29,14,43,17.4,84,0
9100,11035,122031,162000.0,MSME,2019-07-26,813883,Student,Ongoing,63,2,65,17.71,72,0
9101,1267,122031,202000.0,Gold,2024-10-20,959740,Business Owner,Approved,18,6,24,8.31,18,0
9102,10957,122031,281000.0,MSME,2022-02-08,889931,Business Owner,Closed,81,17,98,13.31,6,0
9103,4793,122031,323000.0,Personal,2023-07-17,227472,Salaried,Approved,8,3,11,16.67,24,0
9104,9654,122031,175000.0,Home,2022-11-22,241238,Business Owner,Closed,76,12,88,17.39,24,0
9105,6229,122031,282000.0,Asset,2019-07-22,1148874,Salaried,Closed,14,7,21,10.71,96,0
9106,5204,122031,204000.0,Personal,2023-11-13,664090,Salaried,Closed,67,22,89,8.09,18,0
9107,1173,122031,337000.0,MSME,2024-11-29,323966,Business Owner,Inquired,65,7,72,11.98,12,0
9108,2993,122031,670000.0,Personal,2020-08-29,429671,Self-Employed,Approved,58,32,90,15.37,60,0
9109,3590,122031,523000.0,Gold,2021-11-08,1125991,Salaried,Ongoing,38,2,40,7.96,6,0
9110,5509,122031,291000.0,Home,2021-05-17,1054613,Salaried,Defaulted (NPA),70,15,85,14.59,60,1
9111,12018,122031,333000.0,Personal,2019-07-18,2013920,Salaried,Ongoing,93,2,95,16.18,36,0
9112,972,122032,468000.0,Home,2022-07-06,552946,Business Owner,Ongoing,10,1,11,13.68,84,0
9113,8798,122032,353000.0,Home,2021-03-06,795508,Business Owner,Inquired,6,1,7,10.31,96,0
9114,4163,122032,668000.0,MSME,2021-07-15,778450,Student,Ongoing,82,18,100,15.6,84,0
9115,8276,122032,275000.0,Home,2021-07-27,1001534,Student,Approved,15,1,16,9.72,120,0
9116,2772,122032,196000.0,MSME,2024-04-21,5107773,Self-Employed,Approved,41,2,43,13.35,12,0
9117,4208,122032,230000.0,MSME,2023-04-06,970887,Salaried,Inquired,16,1,17,13.26,84,0
9118,4445,122032,391000.0,Gold,2020-07-16,1120469,Business Owner,Approved,34,20,54,14.49,96,0
9119,1609,122032,398000.0,Home,2021-06-19,1164460,Salaried,Rejected,82,13,95,10.86,84,0
9120,9592,122032,400000.0,Education,2021-04-21,434792,Retired,Approved,37,18,55,14.56,36,0
9121,10876,122032,370000.0,Gold,2021-01-23,1030535,Salaried,Closed,58,4,62,10.75,12,0
9122,8765,122032,547000.0,Personal,2024-03-17,543958,Student,Approved,45,12,57,10.69,60,0
9123,10003,122032,643000.0,MSME,2019-10-04,509222,Self-Employed,Ongoing,31,20,51,7.69,120,0
9124,560,122032,361000.0,MSME,2023-07-03,462945,Self-Employed,Closed,42,23,65,15.68,6,0
9125,2911,122032,431000.0,Education,2022-10-11,3236993,Salaried,Ongoing,71,2,73,15.63,18,0
9126,4149,122032,131000.0,Gold,2021-10-22,532878,Salaried,Ongoing,9,0,9,11.03,60,0
9127,9723,122032,760000.0,Asset,2022-08-02,647090,Self-Employed,Approved,53,21,74,13.67,120,0
9128,1532,122032,360000.0,Personal,2022-01-30,617947,Self-Employed,Closed,37,2,39,12.15,36,0
9129,549,122032,174000.0,Personal,2020-05-10,3840308,Salaried,Closed,21,0,21,17.96,72,0
9130,7470,122032,608000.0,Gold,2021-05-04,420748,Self-Employed,Inquired,39,13,52,16.7,120,0
9131,9669,122032,135000.0,Home,2023-02-28,251752,Salaried,Approved,27,2,29,16.75,120,0
9132,1069,122032,770000.0,Home,2022-01-12,1088048,Salaried,Ongoing,59,1,60,15.13,24,0
9133,11693,122032,462000.0,Education,2022-05-21,291582,Salaried,Approved,57,31,88,12.47,18,0
9134,6401,122032,519000.0,Education,2024-12-06,1404152,Business Owner,Closed,19,9,28,10.43,60,0
9135,11580,122032,438000.0,Personal,2021-07-12,582692,Salaried,Ongoing,29,15,44,12.45,96,0
9136,5358,122032,380000.0,Home,2023-06-22,262478,Business Owner,Closed,14,4,18,8.14,18,0
9137,2563,122032,216000.0,Asset,2019-06-20,1095673,Salaried,Approved,72,1,73,18.12,84,0
9138,2911,122032,589000.0,Education,2020-06-27,436937,Salaried,Approved,13,7,20,10.19,24,0
9139,3484,122032,417000.0,MSME,2020-12-29,543741,Salaried,Rejected,34,0,34,10.35,12,0
9140,11786,122032,744000.0,MSME,2021-09-09,1086918,Student,Rejected,34,12,46,18.14,120,0
9141,2849,122032,648000.0,Home,2021-01-16,641381,Self-Employed,Approved,21,2,23,18.47,36,0
9142,10910,122032,187000.0,Home,2020-10-12,536108,Salaried,Rejected,18,8,26,18.38,48,0
9143,807,122032,600000.0,Gold,2022-10-23,4889730,Salaried,Approved,7,3,10,15.35,18,0
9144,1768,122032,587000.0,Personal,2023-01-04,233360,Business Owner,Approved,48,19,67,14.04,60,0
9145,12054,122032,457000.0,Home,2021-01-13,4202874,Salaried,Defaulted (NPA),49,10,59,15.45,18,1
9146,9718,122032,363000.0,Personal,2019-10-05,352678,Student,Ongoing,43,8,51,15.36,48,0
9147,11473,122032,576000.0,Personal,2020-07-22,848971,Self-Employed,Approved,29,2,31,17.72,120,0
9148,7716,122032,641000.0,MSME,2020-11-14,837370,Self-Employed,Approved,15,0,15,18.32,72,0
9149,9954,122032,387000.0,Personal,2021-08-15,1063873,Self-Employed,Approved,32,13,45,15.95,6,0
9150,715,122032,348000.0,Education,2022-07-01,4906152,Salaried,Closed,25,3,28,14.47,48,0
9151,9865,122032,398000.0,Personal,2022-08-07,426048,Self-Employed,Closed,61,34,95,15.66,60,0
9152,11941,122032,265000.0,Education,2019-12-18,472467,Salaried,Inquired,54,30,84,13.39,48,0
9153,2238,122032,831000.0,Personal,2020-07-10,1130437,Self-Employed,Rejected,38,0,38,14.05,60,0
9154,480,122032,750000.0,Home,2022-12-10,1087413,Salaried,Approved,38,17,55,9.94,36,0
9155,290,122032,339000.0,MSME,2022-12-18,773826,Salaried,Closed,7,3,10,9.93,72,0
9156,10523,122032,554000.0,Home,2024-12-29,426765,Business Owner,Approved,25,13,38,16.65,6,0
9157,6421,122032,350000.0,Gold,2021-04-27,478828,Self-Employed,Approved,79,8,87,13.68,60,0
9158,868,122032,788000.0,Personal,2024-06-05,414308,Salaried,Approved,41,25,66,16.82,120,0
9159,7293,122032,599000.0,Home,2020-05-30,928089,Salaried,Closed,55,6,61,13.11,6,0
9160,1270,122032,457000.0,Home,2019-07-30,2196792,Salaried,Approved,18,0,18,11.19,12,0
9161,9627,122032,629000.0,Home,2022-06-20,792561,Self-Employed,Approved,59,11,70,9.19,120,0
9162,9011,122032,162000.0,Home,2024-03-25,2949811,Salaried,Approved,69,20,89,17.87,84,0
9163,5447,122032,604000.0,MSME,2022-01-12,1670342,Self-Employed,Approved,39,1,40,11.2,36,0
9164,4984,122032,213000.0,Home,2023-12-01,649808,Salaried,Closed,46,3,49,17.18,60,0
9165,4745,122032,215000.0,Gold,2024-03-05,557700,Business Owner,Approved,5,1,6,16.76,48,0
9166,11184,122032,149000.0,Asset,2022-10-28,1126870,Salaried,Ongoing,75,3,78,8.34,12,0
9167,4851,122032,365000.0,Personal,2022-09-19,434182,Salaried,Approved,43,23,66,8.34,18,0
9168,916,122032,536000.0,Education,2022-07-29,1161029,Business Owner,Inquired,45,17,62,12.13,120,0
9169,9549,122032,505000.0,Home,2020-04-24,457208,Salaried,Closed,62,9,71,10.93,18,0
9170,88,122032,326000.0,Personal,2023-08-09,536045,Salaried,Approved,9,2,11,9.27,84,0
9171,4257,122032,499000.0,Personal,2024-03-15,1155392,Self-Employed,Ongoing,35,1,36,11.6,84,0
9172,2496,122032,258000.0,Home,2020-09-03,209663,Salaried,Approved,52,33,85,16.23,6,0
9173,850,122032,613000.0,Personal,2019-06-06,1166228,Retired,Rejected,59,31,90,8.75,48,0
9174,5811,122032,669000.0,Personal,2019-09-26,401493,Salaried,Defaulted (NPA),5,1,6,15.77,12,1
9175,3319,122032,648000.0,Personal,2022-05-17,436428,Business Owner,Defaulted (NPA),43,6,49,18.3,60,1
9176,2498,122032,562000.0,Home,2021-09-03,212662,Self-Employed,Approved,84,14,98,12.82,120,0
9177,9734,122032,766000.0,Home,2020-04-21,409931,Student,Closed,5,1,6,8.6,96,0
9178,7031,122032,202000.0,Personal,2022-04-23,427687,Salaried,Rejected,48,21,69,15.86,36,0
9179,2818,122032,492000.0,MSME,2023-06-07,255384,Business Owner,Rejected,54,27,81,15.14,60,0
9180,110,122032,487000.0,MSME,2025-01-16,2694663,Salaried,Ongoing,25,12,37,17.94,12,0
9181,5200,122032,447000.0,Education,2019-12-14,1159723,Salaried,Closed,75,14,89,15.02,6,0
9182,10325,122032,517000.0,Education,2021-04-14,585535,Retired,Closed,69,22,91,16.59,60,0
9183,11973,122032,569000.0,Home,2019-06-02,4340398,Self-Employed,Inquired,35,7,42,15.02,36,0
9184,7751,122032,533000.0,Home,2020-07-13,1141758,Self-Employed,Ongoing,74,16,90,12.75,120,0
9185,2416,122032,841000.0,Home,2023-02-01,983716,Self-Employed,Inquired,14,2,16,18.35,84,0
9186,10970,122032,440000.0,Education,2024-02-13,1137690,Salaried,Ongoing,3,0,3,13.33,96,0
9187,973,122032,512000.0,Home,2023-01-06,928249,Student,Closed,67,1,68,11.29,48,0
9188,10856,122032,529000.0,Home,2020-07-11,390140,Retired,Ongoing,78,21,99,8.82,36,0
9189,2627,122032,596000.0,Home,2020-05-22,2242705,Self-Employed,Rejected,21,3,24,9.46,84,0
9190,7843,122032,483000.0,Personal,2023-03-08,1609455,Salaried,Closed,76,2,78,14.79,48,0
9191,6678,122032,621000.0,Personal,2020-02-12,313306,Self-Employed,Approved,80,1,81,12.41,18,0
9192,7187,122032,282000.0,Personal,2019-04-09,2803564,Business Owner,Closed,49,12,61,13.94,36,0
9193,7665,122032,382000.0,Personal,2019-07-22,1411302,Salaried,Ongoing,31,9,40,13.19,60,0
9194,8188,122032,542000.0,Home,2019-03-23,2897478,Student,Closed,32,1,33,7.67,6,0
9195,2402,122032,254000.0,Home,2023-03-09,683081,Student,Ongoing,10,1,11,9.89,48,0
9196,4455,122032,344000.0,Education,2021-08-26,1237495,Self-Employed,Rejected,61,6,67,14.26,48,0
9197,5579,122032,446000.0,Home,2024-06-06,486981,Salaried,Approved,40,24,64,15.43,36,0
9198,11079,122032,629000.0,MSME,2019-07-19,470972,Salaried,Closed,13,0,13,11.43,12,0
9199,3243,122032,351000.0,Personal,2023-10-29,667880,Salaried,Ongoing,23,12,35,14.01,12,0
9200,1215,122032,435000.0,Home,2019-07-06,1102598,Business Owner,Approved,33,7,40,8.35,18,0
9201,1728,122032,585000.0,Personal,2020-09-02,503056,Self-Employed,Approved,84,6,90,17.11,36,0
9202,4069,122032,580000.0,Education,2023-12-28,1124162,Salaried,Approved,58,21,79,17.99,72,0
9203,3560,122032,162000.0,Home,2023-02-13,400417,Business Owner,Approved,13,4,17,16.78,12,0
9204,5019,122032,472000.0,MSME,2019-10-11,253682,Student,Ongoing,27,14,41,9.04,60,0
9205,6637,122032,262000.0,Home,2024-03-27,975517,Salaried,Ongoing,55,3,58,15.51,12,0
9206,6723,122032,563000.0,MSME,2021-01-23,723569,Business Owner,Ongoing,5,1,6,16.74,6,0
9207,10781,122033,438000.0,Education,2022-03-31,473769,Salaried,Closed,5,0,5,10.12,48,0
9208,5842,122033,355000.0,Home,2024-09-24,661989,Salaried,Approved,20,4,24,13.16,48,0
9209,520,122033,665000.0,MSME,2023-05-27,1049318,Business Owner,Ongoing,48,18,66,10.29,24,0
9210,6872,122033,223000.0,Education,2021-12-27,218525,Business Owner,Rejected,49,19,68,14.85,6,0
9211,7007,122033,753000.0,Education,2020-04-17,722838,Self-Employed,Closed,22,3,25,11.47,18,0
9212,2653,122033,376000.0,Home,2024-07-25,5082450,Salaried,Ongoing,46,0,46,14.03,60,0
9213,7083,122033,259000.0,Home,2022-07-26,4695003,Self-Employed,Rejected,67,16,83,11.51,12,0
9214,6543,122033,191000.0,Personal,2024-05-14,3834744,Salaried,Defaulted (NPA),15,7,22,12.76,18,1
9215,11732,122033,262000.0,Home,2025-01-13,1105869,Business Owner,Rejected,49,2,51,11.38,96,0
9216,545,122033,487000.0,Home,2021-02-16,241369,Retired,Inquired,7,1,8,8.34,36,0
9217,11241,122033,229000.0,Gold,2021-03-29,302200,Student,Closed,27,13,40,11.2,84,0
9218,8803,122033,288000.0,MSME,2024-10-30,768017,Self-Employed,Approved,42,2,44,8.34,12,0
9219,9263,122033,317000.0,Home,2024-08-08,570478,Self-Employed,Inquired,60,25,85,12.22,48,0
9220,10316,122033,481000.0,MSME,2019-04-15,297611,Salaried,Rejected,22,7,29,11.51,60,0
9221,954,122033,165000.0,Asset,2020-07-30,690749,Salaried,Closed,60,32,92,8.02,60,0
9222,347,122033,450000.0,MSME,2020-12-03,438608,Self-Employed,Defaulted (NPA),24,8,32,9.52,60,1
9223,9436,122033,240000.0,Home,2019-05-15,1145459,Business Owner,Ongoing,19,10,29,11.64,60,0
9224,3986,122033,320000.0,Personal,2021-05-06,445084,Salaried,Closed,46,16,62,9.52,12,0
9225,4529,122033,607000.0,Personal,2019-07-20,530516,Salaried,Approved,57,17,74,13.51,60,0
9226,4266,122033,738000.0,Personal,2025-01-02,851098,Student,Approved,45,17,62,14.85,36,0
9227,878,122033,402000.0,Home,2021-03-31,572586,Salaried,Closed,11,3,14,14.88,72,0
9228,9434,122033,804000.0,Education,2022-05-24,452714,Self-Employed,Inquired,16,10,26,7.55,84,0
9229,10912,122033,503000.0,MSME,2022-05-25,219604,Student,Closed,36,6,42,12.69,24,0
9230,3548,122033,616000.0,Home,2023-07-02,213826,Self-Employed,Approved,46,21,67,7.96,84,0
9231,5706,122033,239000.0,MSME,2024-12-12,572411,Student,Approved,57,36,93,10.98,48,0
9232,12168,122033,415000.0,Personal,2021-01-17,1100005,Salaried,Ongoing,75,0,75,15.26,48,0
9233,2812,122033,418000.0,Personal,2022-11-30,4247580,Salaried,Approved,23,2,25,16.22,6,0
9234,2753,122033,509000.0,Home,2019-09-17,1162339,Self-Employed,Defaulted (NPA),47,24,71,7.95,72,1
9235,4931,122033,364000.0,Home,2024-05-28,665049,Self-Employed,Approved,38,13,51,10.02,24,0
9236,6,122033,281000.0,Home,2022-09-28,226230,Salaried,Ongoing,24,10,34,17.44,36,0
9237,4461,122033,738000.0,Asset,2019-05-22,2805063,Student,Ongoing,38,23,61,16.14,36,0
9238,894,122033,203000.0,Home,2021-04-27,471041,Salaried,Inquired,17,11,28,8.72,120,0
9239,6526,122033,530000.0,Education,2025-01-02,394360,Salaried,Ongoing,64,30,94,18.22,120,0
9240,9841,122033,357000.0,Personal,2024-02-14,4403936,Salaried,Rejected,35,10,45,10.4,96,0
9241,7147,122033,575000.0,Home,2019-04-18,676270,Self-Employed,Ongoing,34,11,45,7.85,96,0
9242,4759,122033,323000.0,Home,2020-06-19,542024,Salaried,Closed,93,4,97,10.35,84,0
9243,3167,122033,647000.0,Education,2019-07-23,1141971,Self-Employed,Approved,22,5,27,9.51,12,0
9244,2294,122033,413000.0,Home,2023-10-12,514686,Student,Ongoing,7,1,8,15.45,48,0
9245,10412,122033,502000.0,Education,2019-07-20,352357,Salaried,Closed,12,6,18,17.87,36,0
9246,2939,122033,491000.0,Personal,2024-11-05,441388,Salaried,Rejected,20,1,21,16.08,24,0
9247,9653,122033,159000.0,Home,2022-07-28,2322978,Student,Approved,43,0,43,15.11,120,0
9248,7529,122033,505000.0,Personal,2019-05-16,270355,Salaried,Closed,86,8,94,13.16,120,0
9249,4653,122033,296000.0,Personal,2022-06-11,331914,Salaried,Closed,59,16,75,11.07,72,0
9250,6251,122033,191000.0,Personal,2019-12-26,649399,Salaried,Inquired,52,19,71,13.73,72,0
9251,10458,122033,488000.0,Personal,2024-10-25,447615,Business Owner,Approved,30,10,40,18.38,84,0
9252,7335,122033,314000.0,Asset,2024-11-30,1124269,Business Owner,Closed,9,2,11,17.32,60,0
9253,8978,122033,342000.0,Asset,2019-04-18,372033,Business Owner,Approved,18,3,21,10.04,12,0
9254,973,122033,274000.0,Gold,2020-02-02,730511,Self-Employed,Defaulted (NPA),35,5,40,18.15,18,1
9255,7268,122033,258000.0,Home,2019-12-05,689412,Salaried,Approved,24,0,24,15.61,48,0
